municipio;codEstacao;uf;nomeEstacao;latitude;longitude;offset;datahora;sensor;valorMedida
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 09:00:00.0;nível;10.53;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 09:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 10:00:00.0;nível;10.53;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 10:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 11:00:00.0;nível;10.53;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 11:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 12:00:00.0;nível;10.52;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 12:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 13:00:00.0;nível;10.52;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 13:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 14:00:00.0;nível;10.51;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 14:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 15:00:00.0;nível;10.51;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 15:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 16:00:00.0;nível;10.51;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 16:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 17:00:00.0;nível;10.50;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 17:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 18:00:00.0;nível;10.51;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 18:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 19:00:00.0;nível;10.52;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 19:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 20:00:00.0;nível;10.53;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 20:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 21:00:00.0;nível;10.53;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 21:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 22:00:00.0;nível;10.53;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 22:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 23:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-02 23:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 00:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 00:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 01:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 01:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 02:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 02:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 03:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 03:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 04:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 04:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 05:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 05:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 06:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 06:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 07:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 07:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 08:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 08:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 09:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 09:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 10:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 10:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 11:00:00.0;nível;10.54;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 11:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 12:00:00.0;nível;10.53;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 12:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 13:00:00.0;nível;10.53;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 13:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 14:00:00.0;nível;10.52;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 14:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 15:00:00.0;nível;10.52;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 15:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 16:00:00.0;nível;10.44;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 16:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 17:00:00.0;nível;10.46;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 17:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 18:00:00.0;nível;10.50;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 18:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 19:00:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 19:00:00.0;nível;10.52;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 19:40:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 20:00:00.0;nível;10.45;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 20:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 20:50:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 21:00:00.0;nível;10.48;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 21:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 22:00:00.0;nível;10.49;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 22:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 22:20:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 23:00:00.0;nível;10.52;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-03 23:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 00:00:00.0;nível;10.55;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 00:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 01:00:00.0;nível;10.52;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 01:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 01:31:00.0;nível;10.42;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 01:42:00.0;nível;10.31;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 02:00:00.0;nível;10.29;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 02:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 03:00:00.0;nível;10.27;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 03:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 03:30:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 04:00:00.0;nível;10.26;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 04:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 05:00:00.0;nível;10.26;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 05:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 06:00:00.0;nível;10.27;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 06:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 07:00:00.0;nível;10.31;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 07:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 08:00:00.0;nível;10.34;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 08:10:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 09:00:00.0;nível;10.37;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 09:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 10:00:00.0;nível;10.39;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 10:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 10:20:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 10:50:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 11:00:00.0;nível;10.35;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 11:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 11:20:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 12:00:00.0;nível;10.37;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 12:10:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 13:00:00.0;nível;10.38;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 13:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 13:40:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 14:00:00.0;nível;10.37;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 14:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 15:00:00.0;nível;10.36;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 15:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 16:00:00.0;nível;10.37;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 16:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 17:00:00.0;nível;10.40;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 17:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 17:50:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 18:00:00.0;nível;10.36;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 18:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 19:00:00.0;nível;10.34;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 19:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 20:00:00.0;nível;10.32;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 20:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 20:35:00.0;nível;10.23;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 21:00:00.0;nível;10.16;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 21:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 21:20:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 22:00:00.0;nível;10.12;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 22:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 22:40:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 23:00:00.0;nível;10.13;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 23:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-04 23:40:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 00:00:00.0;nível;10.14;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 00:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 00:40:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 01:00:00.0;nível;10.18;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 01:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 01:50:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 02:00:00.0;nível;10.23;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 02:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 03:00:00.0;nível;10.27;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 03:10:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 04:00:00.0;nível;10.29;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 04:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 04:30:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 05:00:00.0;nível;10.31;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 05:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 06:00:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 06:00:00.0;nível;10.33;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 07:00:00.0;nível;10.35;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 07:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 07:30:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 08:00:00.0;nível;10.36;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 08:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 09:00:00.0;nível;10.36;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 09:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 09:30:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 10:00:00.0;nível;10.37;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 10:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 11:00:00.0;nível;10.38;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 11:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 11:40:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 12:00:00.0;nível;10.37;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 12:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 13:00:00.0;nível;10.37;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 13:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 14:00:00.0;nível;10.36;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 14:10:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 15:00:00.0;nível;10.36;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 15:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 16:00:00.0;nível;10.36;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 16:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 17:00:00.0;nível;10.36;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 17:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 18:00:00.0;nível;10.36;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 18:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 19:00:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 19:00:00.0;nível;10.37;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 20:00:00.0;nível;10.37;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 20:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 21:00:00.0;nível;10.38;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 21:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 22:00:00.0;nível;10.39;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 22:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 23:00:00.0;nível;10.39;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-05 23:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 00:00:00.0;nível;10.40;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 00:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 01:00:00.0;nível;10.41;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 01:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 02:00:00.0;nível;10.42;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 02:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 03:00:00.0;nível;10.43;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 03:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 04:00:00.0;nível;10.43;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 04:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 05:00:00.0;nível;10.44;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 05:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 06:00:00.0;nível;10.44;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 06:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 07:00:00.0;nível;10.44;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 07:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 08:00:00.0;nível;10.44;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 08:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 08:50:00.0;chuva;0.20;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 09:00:00.0;nível;10.44;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 09:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 10:00:00.0;nível;10.44;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 10:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 11:00:00.0;nível;10.45;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 11:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 12:00:00.0;nível;10.45;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 12:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 13:00:00.0;nível;10.44;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 13:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 14:00:00.0;nível;10.44;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 14:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 15:00:00.0;nível;10.45;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 15:10:00.0;chuva;0.00;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 16:00:00.0;nível;10.45;
POMERODE;421320321H;SC;Rio do Testo;-49.172;-26.7259;10.59;2019-01-06 16:10:00.0;chuva;0.00;
